No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,Time 1,Time 2,delay 1,delay 2,jitter,,,,,,Time 1,Time 2,delay,delay 2,jitter
124,16.800526,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3616 Ack=2848 Win=627 Len=0,,,,,,,,,,,16.800526,16.803356,0.00283,0.000995,0.001835,,,,,,16.800526,16.803356,0.00283,0.000995,0.001835
125,16.803356,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3616 Ack=2930 Win=627 Len=0,,,,,,,,,,,16.803356,16.804351,0.000995,4.60E-05,0.000949,,,,,,16.803356,16.804351,0.000995,4.60E-05,0.000949
126,16.804351,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3616 Ack=4342 Win=638 Len=0,,,,,,,,,,,16.804351,16.804397,4.60E-05,0.186955,-0.186909,,,,,,16.804351,16.804397,4.60E-05,0.186955,-0.186909
127,16.804397,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3616 Ack=4768 Win=649 Len=0,,,,,,,,,,,16.804397,16.991352,0.186955,0.001261,0.185694,,,,,,16.804397,16.991352,0.186955,0.001261,0.185694
128,16.991352,35.186.224.25,192.168.100.11,TLSv1.2,140,Application Data,,,,,,,,,,,16.991352,16.992613,0.001261,0.013258,-0.011997,,,,,,16.991352,16.992613,0.001261,0.013258,-0.011997
129,16.992613,192.168.100.11,35.186.224.25,TLSv1.2,93,Application Data,,,,,,,,,,,16.992613,17.005871,0.013258,0.06576,-0.052502,,,,,,16.992613,17.005871,0.013258,0.06576,-0.052502
130,17.005871,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3702 Ack=4807 Win=649 Len=0,,,,,,,,,,,17.005871,17.071631,0.06576,0.034331,0.031429,,,,,,17.005871,17.071631,0.06576,0.034331,0.031429
131,17.071631,192.168.100.11,130.211.8.39,TCP,55,61282  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1 [TCP segment of a reassembled PDU],,,,,,,,,,,17.071631,17.105962,0.034331,1.700063,-1.665732,,,,,,17.071631,17.105962,0.034331,1.700063,-1.665732
132,17.105962,130.211.8.39,192.168.100.11,TCP,66,443  >  61282 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2,,,,,,,,,,,17.105962,18.806025,1.700063,0.000195,1.699868,,,,,,17.105962,18.806025,1.700063,0.000195,1.699868
133,18.806025,192.168.100.11,35.197.154.200,TCP,54,"61192  >  443 [FIN, ACK] Seq=1 Ack=1 Win=510 Len=0",,,,,,,,,,,18.806025,18.80622,0.000195,0.046467,-0.046272,,,,,,18.806025,18.80622,0.000195,0.046467,-0.046272
134,18.80622,192.168.100.11,35.197.154.200,TCP,54,"61192  >  443 [RST, ACK] Seq=2 Ack=1 Win=0 Len=0",,,,,,,,,,,18.80622,18.852687,0.046467,0.007534,0.038933,,,,,,18.80622,18.852687,0.046467,0.007534,0.038933
138,18.852687,192.168.100.11,13.33.28.10,TCP,66,61316  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,18.852687,18.860221,0.007534,0.007729,-0.000195,,,,,,18.852687,18.860221,0.007534,0.007729,-0.000195
140,18.860221,35.197.154.200,192.168.100.11,TCP,54,443  >  61192 [RST] Seq=1 Win=0 Len=0,,,,,,,,,,,18.860221,18.86795,0.007729,0.000123,0.007606,,,,,,18.860221,18.86795,0.007729,0.000123,0.007606
141,18.86795,13.33.28.10,192.168.100.11,TCP,58,"443  >  61316 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1412",,,,,,,,,,,18.86795,18.868073,0.000123,0.000438,-0.000315,,,,,,18.86795,18.868073,0.000123,0.000438,-0.000315
142,18.868073,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,,,,,,,,,,,18.868073,18.868511,0.000438,0.068283,-0.067845,,,,,,18.868073,18.868511,0.000438,0.068283,-0.067845
143,18.868511,192.168.100.11,13.33.28.10,TLSv1.3,571,Client Hello,,,,,,,,,,,18.868511,18.936794,0.068283,0.000469,0.067814,,,,,,18.868511,18.936794,0.068283,0.000469,0.067814
144,18.936794,13.33.28.10,192.168.100.11,TCP,58,[TCP Window Update] 443  >  61316 [ACK] Seq=1 Ack=1 Win=65535 Len=0,,,,,,,,,,,18.936794,18.937263,0.000469,0.000199,0.00027,,,,,,18.936794,18.937263,0.000469,0.000199,0.00027
145,18.937263,13.33.28.10,192.168.100.11,TCP,56,443  >  61316 [ACK] Seq=1 Ack=518 Win=65535 Len=0,,,,,,,,,,,18.937263,18.937462,0.000199,0,0.000199,,,,,,18.937263,18.937462,0.000199,0,0.000199
146,18.937462,13.33.28.10,192.168.100.11,TLSv1.3,1334,"Server Hello, Change Cipher Spec, Application Data",,,,,,,,,,,18.937462,18.937462,0,0,0,,,,,,18.937462,18.937462,0,0,0
147,18.937462,13.33.28.10,192.168.100.11,TCP,1334,"[TCP Previous segment not captured] 443  >  61316 [PSH, ACK] Seq=3841 Ack=518 Win=65535 Len=1280 [TCP segment of a reassembled PDU]",,,,,,,,,,,18.937462,18.937462,0,0,0,,,,,,18.937462,18.937462,0,0,0
148,18.937462,13.33.28.10,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61316 [ACK] Seq=1281 Ack=518 Win=65535 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,18.937462,18.937462,0,0,0,,,,,,18.937462,18.937462,0,0,0
149,18.937462,13.33.28.10,192.168.100.11,TCP,1334,[TCP Out-Of-Order] 443  >  61316 [ACK] Seq=2561 Ack=518 Win=65535 Len=1280 [TCP segment of a reassembled PDU],,,,,,,,,,,18.937462,18.937462,0,7.90E-05,-7.90E-05,,,,,,18.937462,18.937462,0,7.90E-05,-0.000079
150,18.937462,13.33.28.10,192.168.100.11,TLSv1.3,916,"Application Data, Application Data, Application Data",,,,,,,,,,,18.937462,18.937541,7.90E-05,9.00E-05,-1.10E-05,,,,,,18.937462,18.937541,7.90E-05,9.00E-05,-0.000011
151,18.937541,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=518 Ack=1281 Win=64952 Len=0,,,,,,,,,,,18.937541,18.937631,9.00E-05,4.70E-05,4.30E-05,,,,,,18.937541,18.937631,9.00E-05,4.70E-05,0.000043
152,18.937631,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=518 Ack=2561 Win=63672 Len=0,,,,,,,,,,,18.937631,18.937678,4.70E-05,3.60E-05,1.10E-05,,,,,,18.937631,18.937678,4.70E-05,3.60E-05,0.000011
153,18.937678,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=518 Ack=5121 Win=64952 Len=0,,,,,,,,,,,18.937678,18.937714,3.60E-05,0.000303,-0.000267,,,,,,18.937678,18.937714,3.60E-05,0.000303,-0.000267
154,18.937714,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=518 Ack=5983 Win=64090 Len=0,,,,,,,,,,,18.937714,18.938017,0.000303,0.000229,7.40E-05,,,,,,18.937714,18.938017,0.000303,0.000229,0.000074
155,18.938017,192.168.100.11,13.33.28.10,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,18.938017,18.938246,0.000229,0.000178,5.10E-05,,,,,,18.938017,18.938246,0.000229,0.000178,0.000051
156,18.938246,192.168.100.11,13.33.28.10,TLSv1.3,146,Application Data,,,,,,,,,,,18.938246,18.938424,0.000178,0.050378,-0.0502,,,,,,18.938246,18.938424,0.000178,0.050378,-0.0502
157,18.938424,192.168.100.11,13.33.28.10,TLSv1.3,470,Application Data,,,,,,,,,,,18.938424,18.988802,0.050378,0.049228,0.00115,,,,,,18.938424,18.988802,0.050378,0.049228,0.00115
158,18.988802,192.168.100.11,104.199.240.237,TCP,65,"61085  >  4070 [PSH, ACK] Seq=1 Ack=1 Win=513 Len=11",,,,,,,,,,,18.988802,19.03803,0.049228,0.000163,0.049065,,,,,,18.988802,19.03803,0.049228,0.000163,0.049065
159,19.03803,13.33.28.10,192.168.100.11,TCP,56,443  >  61316 [ACK] Seq=5983 Ack=582 Win=65535 Len=0,,,,,,,,,,,19.03803,19.038193,0.000163,,,,,,,,19.03803,19.038193,0.000163,0.000189,-0.000026
160,19.038193,13.33.28.10,192.168.100.11,TLSv1.3,116,Application Data,,,,,,,,,,,,,,,,,,,,,19.038193,19.038382,0.000189,0.000122,0.000067
161,19.038382,192.168.100.11,13.33.28.10,TLSv1.3,85,Application Data,,,,,,,,,,,,tot delay,19.038193,tot jitter,0.197295,,,,,,19.038382,19.038504,0.000122,0,0.000122
162,19.038504,13.33.28.10,192.168.100.11,TCP,56,443  >  61316 [ACK] Seq=6045 Ack=674 Win=65535 Len=0,,,,,,,,,,,,rata2 delay,0.135987,rata2 jitter,0.001419388,,,,,,19.038504,19.038504,0,0,0
163,19.038504,13.33.28.10,192.168.100.11,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,,,,,19.038504,19.038504,0,0,0
164,19.038504,13.33.28.10,192.168.100.11,TCP,56,443  >  61316 [ACK] Seq=6076 Ack=1090 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,19.038504,19.038504,0,7.00E-05,-0.00007
165,19.038504,13.33.28.10,192.168.100.11,TLSv1.3,392,Application Data,,,,,,,,,,,,,,,,,,,,,19.038504,19.038574,7.00E-05,0.023405,-0.023335
166,19.038574,192.168.100.11,13.33.28.10,TCP,54,61316  >  443 [ACK] Seq=1121 Ack=6414 Win=63659 Len=0,,,,,,,,,,,,,,,,,,,,,19.038574,19.061979,0.023405,0.055868,-0.032463
168,19.061979,13.33.28.10,192.168.100.11,TCP,56,443  >  61316 [ACK] Seq=6414 Ack=1121 Win=65535 Len=0,,,,,,,,,,,,,,,,,,,,,19.061979,19.117847,0.055868,0.000129,0.055739
169,19.117847,192.168.100.11,35.186.224.25,TLSv1.2,125,Application Data,,,,,,,,,,,,,,,,,,,,,19.117847,19.117976,0.000129,0,0.000129
170,19.117976,192.168.100.11,35.186.224.25,TCP,1466,61103  >  443 [ACK] Seq=4878 Ack=3702 Win=511 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.117976,19.117976,0,0.034416,-0.034416
171,19.117976,192.168.100.11,35.186.224.25,TLSv1.2,186,Application Data,,,,,,,,,,,,,,,,,,,,,19.117976,19.152392,0.034416,0.001794,0.032622
172,19.152392,104.199.240.237,192.168.100.11,TCP,54,4070  >  61085 [ACK] Seq=1 Ack=12 Win=16 Len=0,,,,,,,,,,,,,,,,,,,,,19.152392,19.154186,0.001794,0.000223,0.001571
173,19.154186,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3702 Ack=4878 Win=649 Len=0,,,,,,,,,,,,,,,,,,,,,19.154186,19.154409,0.000223,0.000107,0.000116
174,19.154409,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3702 Ack=6290 Win=660 Len=0,,,,,,,,,,,,,,,,,,,,,19.154409,19.154516,0.000107,0.008714,-0.008607
175,19.154516,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=3702 Ack=6422 Win=671 Len=0,,,,,,,,,,,,,,,,,,,,,19.154516,19.16323,0.008714,0.044128,-0.035414
176,19.16323,104.199.240.237,192.168.100.11,TCP,65,"4070  >  61085 [PSH, ACK] Seq=1 Ack=12 Win=16 Len=11",,,,,,,,,,,,,,,,,,,,,19.16323,19.207358,0.044128,0.141064,-0.096936
178,19.207358,192.168.100.11,104.199.240.237,TCP,54,61085  >  4070 [ACK] Seq=12 Ack=12 Win=513 Len=0,,,,,,,,,,,,,,,,,,,,,19.207358,19.348422,0.141064,0.100311,0.040753
181,19.348422,192.168.100.11,35.247.144.219,TLSv1.2,317,Application Data,,,,,,,,,,,,,,,,,,,,,19.348422,19.448733,0.100311,0.001228,0.099083
182,19.448733,35.247.144.219,192.168.100.11,TLSv1.2,139,Application Data,,,,,,,,,,,,,,,,,,,,,19.448733,19.449961,0.001228,0.052256,-0.051028
183,19.449961,192.168.100.11,20.50.73.10,TCP,66,61317  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,19.449961,19.502217,0.052256,0.151354,-0.099098
184,19.502217,192.168.100.11,35.247.144.219,TCP,54,61076  >  443 [ACK] Seq=264 Ack=86 Win=511 Len=0,,,,,,,,,,,,,,,,,,,,,19.502217,19.653571,0.151354,0.00022,0.151134
185,19.653571,20.50.73.10,192.168.100.11,TCP,66,"443  >  61317 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 WS=256 SACK_PERM=1",,,,,,,,,,,,,,,,,,,,,19.653571,19.653791,0.00022,0.00039,-0.00017
186,19.653791,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0,,,,,,,,,,,,,,,,,,,,,19.653791,19.654181,0.00039,0.011283,-0.010893
187,19.654181,192.168.100.11,20.50.73.10,TLSv1.2,283,Client Hello,,,,,,,,,,,,,,,,,,,,,19.654181,19.665464,0.011283,0.000152,0.011131
188,19.665464,35.186.224.25,192.168.100.11,TLSv1.2,1466,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,,,,,,,,,,,,19.665464,19.665616,0.000152,0.000659,-0.000507
189,19.665616,192.168.100.11,35.186.224.25,TCP,66,[TCP Dup ACK 129#1] 61103  >  443 [ACK] Seq=6422 Ack=3702 Win=511 Len=0 SLE=3777 SRE=5189,,,,,,,,,,,,,,,,,,,,,19.665616,19.666275,0.000659,0,0.000659
190,19.666275,35.186.224.25,192.168.100.11,TCP,129,"[TCP Out-Of-Order] 443  >  61103 [PSH, ACK] Seq=3702 Ack=6422 Win=671 Len=75",,,,,,,,,,,,,,,,,,,,,19.666275,19.666275,0,0,0
191,19.666275,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.666275,19.666275,0,0,0
192,19.666275,35.186.224.25,192.168.100.11,TLSv1.2,1450,Application Data,,,,,,,,,,,,,,,,,,,,,19.666275,19.666275,0,7.30E-05,-0.000073
193,19.666275,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.666275,19.666348,7.30E-05,5.40E-05,0.000019
194,19.666348,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=5189 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.666348,19.666402,5.40E-05,0.000123,-0.000069
195,19.666402,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=9409 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.666402,19.666525,0.000123,2.50E-05,0.000098
196,19.666525,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.666525,19.66655,2.50E-05,0.001031,-0.001006
197,19.66655,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=10821 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.66655,19.667581,0.001031,0.000143,0.000888
198,19.667581,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.667581,19.667724,0.000143,3.50E-05,0.000108
199,19.667724,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.667724,19.667759,3.50E-05,0.00012,-0.000085
200,19.667759,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=13645 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.667759,19.667879,0.00012,0.000441,-0.000321
201,19.667879,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.667879,19.66832,0.000441,0,0.000441
202,19.66832,35.186.224.25,192.168.100.11,TLSv1.2,1358,Application Data,,,,,,,,,,,,,,,,,,,,,19.66832,19.66832,0,3.50E-05,-0.000035
203,19.66832,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.66832,19.668355,3.50E-05,0.000159,-0.000124
204,19.668355,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=17773 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.668355,19.668514,0.000159,2.70E-05,0.000132
205,19.668514,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.668514,19.668541,2.70E-05,0.000481,-0.000454
206,19.668541,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=19185 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.668541,19.669022,0.000481,2.70E-05,0.000454
207,19.669022,35.186.224.25,192.168.100.11,TLSv1.2,99,"[TCP Previous segment not captured] , Application Data",,,,,,,,,,,,,,,,,,,,,19.669022,19.669049,2.70E-05,0.00025,-0.000223
208,19.669049,192.168.100.11,35.186.224.25,TCP,66,[TCP Dup ACK 206#1] 61103  >  443 [ACK] Seq=6422 Ack=19185 Win=512 Len=0 SLE=20597 SRE=20642,,,,,,,,,,,,,,,,,,,,,19.669049,19.669299,0.00025,2.50E-05,0.000225
209,19.669299,35.186.224.25,192.168.100.11,TCP,1466,[TCP Out-Of-Order] 443  >  61103 [ACK] Seq=19185 Ack=6422 Win=671 Len=1412,,,,,,,,,,,,,,,,,,,,,19.669299,19.669324,2.50E-05,0.002797,-0.002772
210,19.669324,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=20642 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.669324,19.672121,0.002797,0.00023,0.002567
211,19.672121,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.672121,19.672351,0.00023,4.30E-05,0.000187
212,19.672351,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.672351,19.672394,4.30E-05,0.000194,-0.000151
213,19.672394,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=23466 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.672394,19.672588,0.000194,0.000844,-0.00065
214,19.672588,35.186.224.25,192.168.100.11,TLSv1.2,1466,Application Data,,,,,,,,,,,,,,,,,,,,,19.672588,19.673432,0.000844,3.60E-05,0.000808
215,19.673432,35.186.224.25,192.168.100.11,TLSv1.2,1295,"Application Data, Application Data, Application Data",,,,,,,,,,,,,,,,,,,,,19.673432,19.673468,3.60E-05,6.40E-05,-0.000028
216,19.673468,192.168.100.11,35.186.224.25,TCP,54,61103  >  443 [ACK] Seq=6422 Ack=26119 Win=512 Len=0,,,,,,,,,,,,,,,,,,,,,19.673468,19.673532,6.40E-05,0.000404,-0.00034
217,19.673532,35.186.224.25,192.168.100.11,TLSv1.2,93,Application Data,,,,,,,,,,,,,,,,,,,,,19.673532,19.673936,0.000404,0.012421,-0.012017
218,19.673936,192.168.100.11,35.186.224.25,TLSv1.2,93,Application Data,,,,,,,,,,,,,,,,,,,,,19.673936,19.686357,0.012421,0.080096,-0.067675
219,19.686357,35.186.224.25,192.168.100.11,TCP,56,443  >  61103 [ACK] Seq=26158 Ack=6461 Win=671 Len=0,,,,,,,,,,,,,,,,,,,,,19.686357,19.766453,0.080096,0.000228,0.079868
220,19.766453,192.168.100.11,20.50.80.210,TLSv1.2,512,Application Data,,,,,,,,,,,,,,,,,,,,,19.766453,19.766681,0.000228,0,0.000228
221,19.766681,192.168.100.11,20.50.80.210,TCP,1466,61313  >  443 [ACK] Seq=1878 Ack=6758 Win=261376 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.766681,19.766681,0,0,0
222,19.766681,192.168.100.11,20.50.80.210,TCP,1466,61313  >  443 [ACK] Seq=3290 Ack=6758 Win=261376 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.766681,19.766681,0,0.091218,-0.091218
223,19.766681,192.168.100.11,20.50.80.210,TLSv1.2,560,Application Data,,,,,,,,,,,,,,,,,,,,,19.766681,19.857899,0.091218,0.000144,0.091074
224,19.857899,20.50.73.10,192.168.100.11,TCP,1466,443  >  61317 [ACK] Seq=1 Ack=230 Win=524800 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.857899,19.858043,0.000144,0.000139,5.00E-06
225,19.858043,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=230 Ack=1413 Win=262144 Len=0,,,,,,,,,,,,,,,,,,,,,19.858043,19.858182,0.000139,4.00E-05,0.000099
226,19.858182,20.50.73.10,192.168.100.11,TCP,1466,443  >  61317 [ACK] Seq=1413 Ack=230 Win=524800 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.858182,19.858222,4.00E-05,5.00E-05,-0.00001
227,19.858222,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=230 Ack=2825 Win=262144 Len=0,,,,,,,,,,,,,,,,,,,,,19.858222,19.858272,5.00E-05,0,0.00005
228,19.858272,20.50.73.10,192.168.100.11,TCP,1466,443  >  61317 [ACK] Seq=2825 Ack=230 Win=524800 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.858272,19.858272,0,0,0
229,19.858272,20.50.73.10,192.168.100.11,TCP,1466,443  >  61317 [ACK] Seq=4237 Ack=230 Win=524800 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,19.858272,19.858272,0,4.60E-05,-0.000046
230,19.858272,20.50.73.10,192.168.100.11,TLSv1.2,630,"Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done",,,,,,,,,,,,,,,,,,,,,19.858272,19.858318,4.60E-05,0.010828,-0.010782
231,19.858318,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=230 Ack=6225 Win=262144 Len=0,,,,,,,,,,,,,,,,,,,,,19.858318,19.869146,0.010828,0.169673,-0.158845
232,19.869146,192.168.100.11,20.50.73.10,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",,,,,,,,,,,,,,,,,,,,,19.869146,20.038819,0.169673,0.023357,0.146316
233,20.038819,192.168.100.11,20.50.73.10,TCP,66,61319  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,,,,,20.038819,20.062176,0.023357,0.000404,0.022953
234,20.062176,20.50.80.210,192.168.100.11,TCP,56,443  >  61313 [ACK] Seq=6758 Ack=5208 Win=525056 Len=0,,,,,,,,,,,,,,,,,,,,,20.062176,20.06258,0.000404,0,0.000404
235,20.06258,20.50.80.210,192.168.100.11,TLSv1.2,461,Application Data,,,,,,,,,,,,,,,,,,,,,20.06258,20.06258,0,0.000254,-0.000254
236,20.06258,20.50.73.10,192.168.100.11,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",,,,,,,,,,,,,,,,,,,,,20.06258,20.062834,0.000254,0.000117,0.000137
237,20.062834,192.168.100.11,20.50.80.210,TCP,54,61313  >  443 [ACK] Seq=5208 Ack=7165 Win=261120 Len=0,,,,,,,,,,,,,,,,,,,,,20.062834,20.062951,0.000117,0.001324,-0.001207
238,20.062951,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=388 Ack=6276 Win=261888 Len=0,,,,,,,,,,,,,,,,,,,,,20.062951,20.064275,0.001324,0.000118,0.001206
239,20.064275,192.168.100.11,20.50.80.210,TLSv1.2,512,Application Data,,,,,,,,,,,,,,,,,,,,,20.064275,20.064393,0.000118,6.60E-05,0.000052
240,20.064393,192.168.100.11,20.50.73.10,TLSv1.2,911,Application Data,,,,,,,,,,,,,,,,,,,,,20.064393,20.064459,6.60E-05,0,0.000066
241,20.064459,192.168.100.11,20.50.80.210,TCP,1466,61313  >  443 [ACK] Seq=5666 Ack=7165 Win=261120 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,20.064459,20.064459,0,0,0
242,20.064459,192.168.100.11,20.50.80.210,TCP,1466,61313  >  443 [ACK] Seq=7078 Ack=7165 Win=261120 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,20.064459,20.064459,0,7.00E-06,-0.000007
243,20.064459,192.168.100.11,20.50.80.210,TLSv1.2,343,Application Data,,,,,,,,,,,,,,,,,,,,,20.064459,20.064466,7.00E-06,0,0.000007
244,20.064466,192.168.100.11,20.50.73.10,TCP,1466,61317  >  443 [ACK] Seq=1245 Ack=6276 Win=261888 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,20.064466,20.064466,0,0.203813,-0.203813
245,20.064466,192.168.100.11,20.50.73.10,TLSv1.2,373,Application Data,,,,,,,,,,,,,,,,,,,,,20.064466,20.268279,0.203813,0,0.203813
246,20.268279,20.50.73.10,192.168.100.11,TCP,66,"443  >  61319 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 WS=256 SACK_PERM=1",,,,,,,,,,,,,,,,,,,,,20.268279,20.268279,0,0.000422,-0.000422
247,20.268279,20.50.80.210,192.168.100.11,TLSv1.2,108,Application Data,,,,,,,,,,,,,,,,,,,,,20.268279,20.268701,0.000422,0.000148,0.000274
248,20.268701,192.168.100.11,20.50.73.10,TCP,54,61319  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0,,,,,,,,,,,,,,,,,,,,,20.268701,20.268849,0.000148,9.20E-05,0.000056
249,20.268849,192.168.100.11,20.50.80.210,TCP,54,61313  >  443 [ACK] Seq=8779 Ack=7219 Win=261120 Len=0,,,,,,,,,,,,,,,,,,,,,20.268849,20.268941,9.20E-05,5.10E-05,0.000041
250,20.268941,20.50.80.210,192.168.100.11,TCP,56,443  >  61313 [ACK] Seq=7219 Ack=7078 Win=525056 Len=0,,,,,,,,,,,,,,,,,,,,,20.268941,20.268992,5.10E-05,0,0.000051
251,20.268992,20.50.80.210,192.168.100.11,TCP,56,443  >  61313 [ACK] Seq=7219 Ack=8779 Win=525056 Len=0,,,,,,,,,,,,,,,,,,,,,20.268992,20.268992,0,0,0
252,20.268992,20.50.73.10,192.168.100.11,TCP,56,443  >  61317 [ACK] Seq=6276 Ack=2976 Win=525056 Len=0,,,,,,,,,,,,,,,,,,,,,20.268992,20.268992,0,0,0
253,20.268992,20.50.73.10,192.168.100.11,TLSv1.2,462,Application Data,,,,,,,,,,,,,,,,,,,,,20.268992,20.268992,0,2.50E-05,-0.000025
254,20.268992,20.50.80.210,192.168.100.11,TLSv1.2,461,Application Data,,,,,,,,,,,,,,,,,,,,,20.268992,20.269017,2.50E-05,2.90E-05,-0.000004
255,20.269017,192.168.100.11,20.50.73.10,TLSv1.2,283,Client Hello,,,,,,,,,,,,,,,,,,,,,20.269017,20.269046,2.90E-05,1.90E-05,0.00001
256,20.269046,192.168.100.11,20.50.73.10,TCP,54,61317  >  443 [ACK] Seq=2976 Ack=6684 Win=261632 Len=0,,,,,,,,,,,,,,,,,,,,,20.269046,20.269065,1.90E-05,0.203813,-0.203794
257,20.269065,192.168.100.11,20.50.80.210,TCP,54,61313  >  443 [ACK] Seq=8779 Ack=7626 Win=260608 Len=0,,,,,,,,,,,,,,,,,,,,,20.269065,20.472878,0.203813,0.000151,0.203662
